  UID   PID  PPID   C STIME   TTY           TIME CMD
  502 81742   529   0 Sun01AM ??         0:46.78 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/81.0.4044.129/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --field-trial-handle=1718379636,1270419140952363294,4578718367372599526,131072 --lang=en-US --extension-process --enable-auto-reload --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=421 --no-v8-untrusted-code-mitigations --shared-files --seatbelt-client=261
  502 81753   529   0 Sun01AM ??         0:26.63 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/81.0.4044.129/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --field-trial-handle=1718379636,1270419140952363294,4578718367372599526,131072 --lang=en-US --extension-process --enable-auto-reload --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=428 --no-v8-untrusted-code-mitigations --shared-files --seatbelt-client=693
  502 82017     1   0 Sun10PM ??         0:08.00 /System/Library/Frameworks/QuickLook.framework/Versions/A/XPCServices/QuickLookSatellite.xpc/Contents/MacOS/QuickLookSatellite
  502 82030     1   0 Sun10PM ??         0:02.75 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
  502 82051     1   0 Sun10PM ??         0:00.01 /System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
  502 82071     1   0 Sun10PM ??         0:00.53 /Applications/Dropbox.app/Contents/PlugIns/garcon.appex/Contents/MacOS/garcon
  502 82095     1   0 Sun10PM ??         0:25.53 /System/Library/Frameworks/AppKit.framework/Versions/C/XPCServices/com.apple.appkit.xpc.openAndSavePanelService.xpc/Contents/MacOS/com.apple.appkit.xpc.openAndSavePanelService
  502 82096     1   0 Sun10PM ??         0:00.39 /System/Library/Frameworks/Quartz.framework/Versions/A/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService
  502 82099     1   0 Sun10PM ??         0:00.72 /Applications/Dropbox.app/Contents/PlugIns/garcon.appex/Contents/MacOS/garcon
  502 82100     1   0 Sun10PM ??         0:00.48 /Applications/Utilities/Adobe Sync/CoreSync/Core Sync.app/Contents/PlugIns/ACCFinderSync.appex/Contents/MacOS/ACCFinderSync
  502 82101     1   0 Sun10PM ??         0:03.31 /Applications/Backup and Sync.app/Contents/PlugIns/FinderSyncAPIExtension.appex/Contents/MacOS/FinderSyncAPIExtension
  502 82103     1   0 Sun10PM ??         0:00.02 /System/Library/PrivateFrameworks/Categories.framework/Versions/A/XPCServices/CategoriesService.xpc/Contents/MacOS/CategoriesService
  502 82104     1   0 Sun10PM ??         0:00.52 /Applications/Dropbox.app/Contents/PlugIns/garcon.appex/Contents/MacOS/garcon
  502 82123     1   0 Sun10PM ??         0:03.19 /Applications/Backup and Sync.app/Contents/PlugIns/FinderSyncAPIExtension.appex/Contents/MacOS/FinderSyncAPIExtension
  502 82312   705   0 Sun10PM ??         0:00.25 /Applications/Utilities/Adobe Creative Cloud/ACC/Creative Cloud.app/Contents/MacOS/../Frameworks/Adobe CEF Helper (Renderer).app/Contents/MacOS/Adobe CEF Helper (Renderer) --type=renderer --no-sandbox --log-file=/Users/akolbasov/Library/Logs/CreativeCloud/ACC/CEF.log --field-trial-handle=1718379636,7594463272434568425,7212928934619466854,131072 --disable-features=AsyncWheelEvents,TouchpadAndWheelScrollLatching --lang=en-US --log-file=/Users/akolbasov/Library/Logs/CreativeCloud/ACC/CEF.log --log-severity=warning --user-agent=Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.87 Safari/537.36 CreativeCloud/5.1.0.407 --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --service-request-channel-token=16677103244029880748 --renderer-client-id=10 --no-v8-untrusted-code-mitigations
  502 82377   529   0 Sun11PM ??         0:33.76 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/81.0.4044.129/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --field-trial-handle=1718379636,1270419140952363294,4578718367372599526,131072 --lang=en-US --enable-auto-reload --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=475 --no-v8-untrusted-code-mitigations --shared-files --seatbelt-client=229
    0 82624     1   0 Mon05AM ??         0:01.80 /usr/sbin/ocspd
    0 82706     1   0  9:54PM ??         0:03.00 /System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
  502 82734     1   0  9:54PM ??         0:00.11 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  502 82774     1   0  9:55PM ??         0:00.32 /System/Library/CoreServices/CoreServicesUIAgent.app/Contents/MacOS/CoreServicesUIAgent
  502 82787     1   0  9:55PM ??         0:03.96 /Applications/1Password 6.app/Contents/MacOS/1Password 6
    0 82808   923   0  9:56PM ??         0:00.11 /Library/Application Support/Adobe/Adobe Desktop Common/ElevationManager/Adobe Installer --pipename=22C6FEE0-4986-427C-8A5C-8D3FB59114E8
  502 82815  4641   0  9:56PM ??         0:00.00 (bash)
  502 82817  4641   0  9:56PM ??         0:00.00 (bash)
  502 82874     1   0  9:57PM ??         0:00.23 /Applications/Backup and Sync.app/Contents/PlugIns/FinderSyncAPIExtension.appex/Contents/MacOS/FinderSyncAPIExtension
  502 82902     1   0  9:57PM ??         0:04.31 /Library/Application Support/Adobe/Creative Cloud Libraries/CCLibrary.app/Contents/MacOS/../libs/node /Library/Application Support/Adobe/Creative Cloud Libraries/CCLibrary.app/Contents/MacOS/../js/server.js
  502 83977     1   0 11:21PM ??         0:00.33 /System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService
  502 84470     1   0 12:01AM ??         0:00.02 /System/Library/Frameworks/MediaAccessibility.framework/Versions/A/XPCServices/com.apple.accessibility.mediaaccessibilityd.xpc/Contents/MacOS/com.apple.accessibility.mediaaccessibilityd
  502 84471     1   0 12:01AM ??         0:00.16 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  502 84528     1   0 12:06AM ??         0:00.12 /System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent
  502 84554     1   0 12:08AM ??         0:00.87 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
   89 84631     1   0  8:09AM ??         0:00.10 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
   89 84655     1   0 10:29AM ??         0:00.22 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
   89 84656     1   0 10:29AM ??         0:00.29 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
   89 84707     1   0  9:06PM ??         0:00.06 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  270 84709     1   0  9:06PM ??         0:00.32 /System/Library/DriverExtensions/AppleUserHIDDrivers.dext/AppleUserHIDDrivers com.apple.driverkit.AppleUserUSBHostHIDDeviceKB 0x100005245
  270 84710     1   0  9:06PM ??         0:00.02 /System/Library/DriverExtensions/AppleUserHIDDrivers.dext/AppleUserHIDDrivers com.apple.driverkit.AppleUserUSBHostHIDDevice0 0x10000524a
  270 84711     1   0  9:06PM ??         0:06.72 /System/Library/DriverExtensions/AppleUserHIDDrivers.dext/AppleUserHIDDrivers com.apple.driverkit.AppleUserUSBHostHIDDeviceKB 0x10000525f
  270 84712     1   0  9:06PM ??         0:01.89 /System/Library/DriverExtensions/AppleUserHIDDrivers.dext/AppleUserHIDDrivers com.apple.driverkit.AppleUserUSBHostHIDDevice1 0x100005266
  270 84713     1   0  9:06PM ??         0:00.01 /System/Library/DriverExtensions/AppleUserHIDDrivers.dext/AppleUserHIDDrivers com.apple.driverkit.AppleUserUSBHostHIDDevice0 0x100005268
  270 84714     1   0  9:06PM ??         0:00.01 /System/Library/DriverExtensions/AppleUserHIDDrivers.dext/AppleUserHIDDrivers com.apple.driverkit.AppleUserHIDEventDriver 0x10000528f
  270 84715     1   0  9:06PM ??         0:03.15 /System/Library/DriverExtensions/AppleUserHIDDrivers.dext/AppleUserHIDDrivers com.apple.driverkit.AppleUserHIDEventDriver 0x1000052a1
  270 84716     1   0  9:06PM ??         0:01.44 /System/Library/DriverExtensions/AppleUserHIDDrivers.dext/AppleUserHIDDrivers com.apple.driverkit.AppleUserHIDEventDriver 0x1000052a3
  222 84732     1   0  9:06PM ??         0:00.05 /usr/sbin/netbiosd
  502 84737     1   0  9:06PM ??         0:00.09 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  502 84742     1   0  9:06PM ??         0:00.06 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
    0 84756     1   0  9:06PM ??         0:01.93 /usr/libexec/PerfPowerServices
  502 84760     1   0  9:06PM ??         0:00.21 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  502 84761     1   0  9:06PM ??         0:00.19 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  502 84764     1   0  9:06PM ??         6:20.14 /Applications/PyCharm CE.app/Contents/MacOS/pycharm
  502 84824 84764   0  9:06PM ??         0:00.16 /Applications/PyCharm CE.app/Contents/bin/fsnotifier
  502 84846   529   0  9:06PM ??         0:00.83 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/81.0.4044.129/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --field-trial-handle=1718379636,1270419140952363294,4578718367372599526,131072 --lang=en-US --enable-auto-reload --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=702 --no-v8-untrusted-code-mitigations --shared-files --seatbelt-client=341
  502 84848   529   0  9:07PM ??         0:00.79 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/81.0.4044.129/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --field-trial-handle=1718379636,1270419140952363294,4578718367372599526,131072 --lang=en-US --enable-auto-reload --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=703 --no-v8-untrusted-code-mitigations --shared-files --seatbelt-client=341
  502 84851   529   0  9:07PM ??         0:00.79 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/81.0.4044.129/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --field-trial-handle=1718379636,1270419140952363294,4578718367372599526,131072 --lang=en-US --enable-auto-reload --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=704 --no-v8-untrusted-code-mitigations --shared-files --seatbelt-client=349
  502 84853   529   0  9:07PM ??         0:01.62 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/81.0.4044.129/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --field-trial-handle=1718379636,1270419140952363294,4578718367372599526,131072 --lang=en-US --enable-auto-reload --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=705 --no-v8-untrusted-code-mitigations --shared-files --seatbelt-client=341
  502 84861     1   0  9:07PM ??         0:00.08 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  502 84929   529   0  9:10PM ??         0:00.98 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/81.0.4044.129/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --field-trial-handle=1718379636,1270419140952363294,4578718367372599526,131072 --lang=en-US --enable-auto-reload --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=712 --no-v8-untrusted-code-mitigations --shared-files --seatbelt-client=45
  502 84932   529   0  9:10PM ??         0:02.10 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/81.0.4044.129/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --field-trial-handle=1718379636,1270419140952363294,4578718367372599526,131072 --lang=en-US --enable-auto-reload --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=714 --no-v8-untrusted-code-mitigations --shared-files --seatbelt-client=45
  502 84934   529   0  9:10PM ??         0:03.33 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/81.0.4044.129/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --field-trial-handle=1718379636,1270419140952363294,4578718367372599526,131072 --lang=en-US --enable-auto-reload --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=715 --no-v8-untrusted-code-mitigations --shared-files --seatbelt-client=45
  502 84938   529   0  9:10PM ??         0:00.91 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/81.0.4044.129/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --field-trial-handle=1718379636,1270419140952363294,4578718367372599526,131072 --lang=en-US --enable-auto-reload --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=717 --no-v8-untrusted-code-mitigations --shared-files --seatbelt-client=45
  502 84939   529   0  9:10PM ??         0:00.98 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/81.0.4044.129/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --field-trial-handle=1718379636,1270419140952363294,4578718367372599526,131072 --lang=en-US --enable-auto-reload --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=718 --no-v8-untrusted-code-mitigations --shared-files --seatbelt-client=45
  502 84940   529   0  9:10PM ??         0:00.24 /Applications/Google Chrome.app/Contents/Frameworks/Google Chrome Framework.framework/Versions/81.0.4044.129/Helpers/Google Chrome Helper (Renderer).app/Contents/MacOS/Google Chrome Helper (Renderer) --type=renderer --field-trial-handle=1718379636,1270419140952363294,4578718367372599526,131072 --lang=en-US --enable-auto-reload --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=719 --no-v8-untrusted-code-mitigations --shared-files --seatbelt-client=45
  502 85143     1   0  9:11PM ??         0:00.06 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  502 85293     1   0  9:13PM ??         0:00.07 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  502 85295     1   0  9:13PM ??         0:00.08 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  502 85297     1   0  9:13PM ??         0:00.08 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  502 85322     1   0  9:14PM ??         0:00.17 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  502 85323     1   0  9:14PM ??         0:00.18 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
    0 85390     1   0  9:17PM ??         0:00.05 /usr/libexec/sandboxd
  502 85435     1   0  9:18PM ??         0:00.06 /System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
  502  5482  5477   0 17May20 ttys000    0:00.05 /Users/akolbasov/Applications/iTerm-2.app/Contents/MacOS/iTerm2 --server login -fp akolbasov
    0  5483  5482   0 17May20 ttys000    0:00.04 login -fp akolbasov
  502  5484  5483   0 17May20 ttys000    0:00.29 -bash
  502 84942 84764   0  9:10PM ttys001    0:00.39 /bin/bash --rcfile /Applications/PyCharm CE.app/Contents/plugins/terminal/jediterm-bash.in -i
    0 85534 84942   0  9:22PM ttys001    0:00.00 ps -ef
  502 67654  5477   0 17May20 ttys002    0:00.03 /Users/akolbasov/Applications/iTerm-2.app/Contents/MacOS/iTerm2 --server login -fp akolbasov
    0 67655 67654   0 17May20 ttys002    0:00.04 login -fp akolbasov
  502 67656 67655   0 17May20 ttys002    0:00.06 -zsh
